binID	sampleID	magcov	mappedreads	totalreads
MO_188.bin.34	MO_039			
MO_188.bin.34	MO_039	0.634	31882	170854532
MO_188.bin.34	MO_042			
MO_188.bin.34	MO_042			
MO_188.bin.34	MO_042	0.932	47067	188245052
MO_188.bin.34	MO_046			
MO_188.bin.34	MO_046	4.457	221291	242467494
MO_188.bin.34	MO_071			
MO_188.bin.34	MO_071	10.961	540397	177871088
MO_188.bin.34	MO_073	6.323	311559	171666644
MO_188.bin.34	MO_074	2.856	142572	198239308
MO_188.bin.34	MO_077	3.108	153136	212101902
MO_188.bin.34	MO_082	0.883	43554	194683030
MO_188.bin.34	MO_098	1.476	72845	191192506
MO_188.bin.34	MO_102			
MO_188.bin.34	MO_102	1.343	66179	166599040
MO_188.bin.34	MO_103	1.761	87969	199112586
MO_188.bin.34	MO_106	1.487	74281	225741060
MO_188.bin.34	MO_133	1.263	62535	193452788
MO_188.bin.34	MO_135	4.661	231002	272717042
MO_188.bin.34	MO_138			
MO_188.bin.34	MO_138	1.027	50915	174683304
MO_188.bin.34	MO_140			
MO_188.bin.34	MO_140	1.303	64230	168288246
MO_188.bin.34	MO_167			
MO_188.bin.34	MO_167	37.521	1901090	211943942
MO_188.bin.34	MO_170			
MO_188.bin.34	MO_170	1.170	59739	264708624
MO_188.bin.34	MO_180	0.919	45743	233589058
MO_188.bin.34	MO_184	1.243	68274	264456404
MO_188.bin.34	MO_188	29.449	1483801	207873516
MO_188.bin.34	MO_192			
MO_188.bin.34	MO_192	10.730	554020	264624116
MO_188.bin.34	MO_197	3.424	168996	181190328
MO_188.bin.34	MO_199			
MO_188.bin.34	MO_199	2.544	127539	161825630
MO_188.bin.34	MO_202	1.974	98655	220390378
MO_188.bin.34	MO_207			
MO_188.bin.34	MO_207	5.868	289319	185980280
MO_188.bin.34	MO_226			
MO_188.bin.34	MO_226			
MO_188.bin.34	MO_226	12.853	633002	192536472
MO_188.bin.34	MO_231	4.304	214672	204285722
MO_188.bin.34	MO_234	5.156	256801	200480924
MO_188.bin.34	MO_236			
MO_188.bin.34	MO_236	14.793	728093	203199906
MO_188.bin.35	MO_004	0.231	4357	200004964
MO_188.bin.35	MO_005	0.168	3169	168561172
MO_188.bin.35	MO_007	0.272	5218	222160814
MO_188.bin.35	MO_010	0.345	6512	235718514
MO_188.bin.35	MO_034			
MO_188.bin.35	MO_034			
MO_188.bin.35	MO_034	0.349	6680	204265724
MO_188.bin.35	MO_035	0.185	3547	189714592
MO_188.bin.35	MO_039	0.151	2897	170854532
MO_188.bin.35	MO_042			
MO_188.bin.35	MO_042			
MO_188.bin.35	MO_042	0.266	5169	188245052
MO_188.bin.35	MO_046			
MO_188.bin.35	MO_046			
MO_188.bin.35	MO_046			
MO_188.bin.35	MO_046	0.385	7335	242467494
MO_188.bin.35	MO_071	0.356	6719	177871088
MO_188.bin.35	MO_073	0.266	5007	171666644
MO_188.bin.35	MO_074	0.395	7629	198239308
MO_188.bin.35	MO_077	0.292	5487	212101902
MO_188.bin.35	MO_082	0.141	2650	194683030
MO_188.bin.35	MO_098	0.202	3824	191192506
MO_188.bin.35	MO_102			
MO_188.bin.35	MO_102			
MO_188.bin.35	MO_102			
MO_188.bin.35	MO_102	0.173	3262	166599040
MO_188.bin.35	MO_103			
MO_188.bin.35	MO_103	0.356	6913	199112586
MO_188.bin.35	MO_106			
MO_188.bin.35	MO_106			
MO_188.bin.35	MO_106	0.349	6725	225741060
MO_188.bin.35	MO_133			
MO_188.bin.35	MO_133			
MO_188.bin.35	MO_133			
MO_188.bin.35	MO_133	0.240	4540	193452788
MO_188.bin.35	MO_135	0.683	12881	272717042
MO_188.bin.35	MO_138	0.234	4443	174683304
MO_188.bin.35	MO_140	0.193	3636	168288246
MO_188.bin.35	MO_167	10.129	194444	211943942
MO_188.bin.35	MO_170			
MO_188.bin.35	MO_170			
MO_188.bin.35	MO_170			
MO_188.bin.35	MO_170	0.746	14587	264708624
MO_188.bin.35	MO_180			
MO_188.bin.35	MO_180			
MO_188.bin.35	MO_180	0.614	11561	233589058
MO_188.bin.35	MO_184			
MO_188.bin.35	MO_184			
MO_188.bin.35	MO_184	0.433	8862	264456404
MO_188.bin.35	MO_188			
MO_188.bin.35	MO_188			
MO_188.bin.35	MO_188	12.387	236322	207873516
MO_188.bin.35	MO_192	1.501	29847	264624116
MO_188.bin.35	MO_197	0.272	5154	181190328
MO_188.bin.35	MO_199	0.489	9346	161825630
MO_188.bin.35	MO_202	0.581	11020	220390378
MO_188.bin.35	MO_207	0.414	7819	185980280
MO_188.bin.35	MO_226	0.375	7126	192536472
MO_188.bin.35	MO_231	0.546	10361	204285722
MO_188.bin.35	MO_234	0.720	13567	200480924
MO_188.bin.35	MO_236	0.411	7727	203199906
MO_188.bin.40	MO_004	6.745	290353	200004964
MO_188.bin.40	MO_005			
MO_188.bin.40	MO_005	5.576	240070	168561172
MO_188.bin.40	MO_007	5.208	225089	222160814
MO_188.bin.40	MO_010			
MO_188.bin.40	MO_010	5.861	253041	235718514
MO_188.bin.40	MO_034	4.692	203959	204265724
MO_188.bin.40	MO_035	2.828	123571	189714592
MO_188.bin.40	MO_039	2.442	105593	170854532
MO_188.bin.40	MO_042	3.845	167878	188245052
MO_188.bin.40	MO_046	6.364	275166	242467494
MO_188.bin.40	MO_071			
MO_188.bin.40	MO_071	5.829	251261	177871088
MO_188.bin.40	MO_073	5.909	254211	171666644
MO_188.bin.40	MO_074	7.960	346920	198239308
MO_188.bin.40	MO_077			
MO_188.bin.40	MO_077	7.724	332023	212101902
MO_188.bin.40	MO_082			
MO_188.bin.40	MO_082	6.521	280398	194683030
MO_188.bin.40	MO_098	6.739	290117	191192506
MO_188.bin.40	MO_102	5.987	257441	166599040
MO_188.bin.40	MO_103	8.089	351853	199112586
MO_188.bin.40	MO_106	2.335	102158	225741060
MO_188.bin.40	MO_133	7.549	324990	193452788
MO_188.bin.40	MO_135	6.393	276066	272717042
MO_188.bin.40	MO_138	5.687	245166	174683304
MO_188.bin.40	MO_140	6.719	288897	168288246
MO_188.bin.40	MO_167	16.881	746686	211943942
MO_188.bin.40	MO_170	9.019	399554	264708624
MO_188.bin.40	MO_180	6.425	277077	233589058
MO_188.bin.40	MO_184	1.782	84074	264456404
MO_188.bin.40	MO_188	24.915	1092642	207873516
MO_188.bin.40	MO_192	9.411	422305	264624116
MO_188.bin.40	MO_197	5.890	254102	181190328
MO_188.bin.40	MO_199	6.062	263258	161825630
MO_188.bin.40	MO_202			
MO_188.bin.40	MO_202	7.949	343678	220390378
MO_188.bin.40	MO_207	6.791	293278	185980280
MO_188.bin.40	MO_226			
MO_188.bin.40	MO_226	4.804	208572	192536472
MO_188.bin.40	MO_231			
MO_188.bin.40	MO_231	3.067	133636	204285722
MO_188.bin.40	MO_234			
MO_188.bin.40	MO_234	5.542	239571	200480924
MO_188.bin.40	MO_236	6.091	262265	203199906
MO_188.bin.44	MO_004			
MO_188.bin.44	MO_004	6.052	218030	200004964
MO_188.bin.44	MO_005			
MO_188.bin.44	MO_005	3.699	133413	168561172
MO_188.bin.44	MO_007	5.620	203491	222160814
MO_188.bin.44	MO_010	6.609	238497	235718514
MO_188.bin.44	MO_034	7.774	281989	204265724
MO_188.bin.44	MO_035	4.963	179883	189714592
MO_188.bin.44	MO_039	1.582	57505	170854532
MO_188.bin.44	MO_042	4.339	157861	188245052
MO_188.bin.44	MO_046	8.759	316596	242467494
MO_188.bin.44	MO_071	10.320	371975	177871088
MO_188.bin.44	MO_073	22.826	821058	171666644
MO_188.bin.44	MO_074	13.081	474310	198239308
MO_188.bin.44	MO_077	11.723	421718	212101902
MO_188.bin.44	MO_082			
MO_188.bin.44	MO_082			
MO_188.bin.44	MO_082	4.163	149797	194683030
MO_188.bin.44	MO_098	5.125	184615	191192506
MO_188.bin.44	MO_102	3.478	125227	166599040
MO_188.bin.44	MO_103	8.432	305813	199112586
MO_188.bin.44	MO_106	6.358	230978	225741060
MO_188.bin.44	MO_133	25.059	901388	193452788
MO_188.bin.44	MO_135	61.819	2225772	272717042
MO_188.bin.44	MO_138	19.072	686161	174683304
MO_188.bin.44	MO_140	19.665	707165	168288246
MO_188.bin.44	MO_167	34.704	1284306	211943942
MO_188.bin.44	MO_170	6.072	222844	264708624
MO_188.bin.44	MO_180	3.864	139574	233589058
MO_188.bin.44	MO_184	4.961	235851	264456404
MO_188.bin.44	MO_188	35.034	1291687	207873516
MO_188.bin.44	MO_192	17.855	668414	264624116
MO_188.bin.44	MO_197	8.384	301983	181190328
MO_188.bin.44	MO_199	14.643	530418	161825630
MO_188.bin.44	MO_202			
MO_188.bin.44	MO_202	25.618	923909	220390378
MO_188.bin.44	MO_207	10.238	368718	185980280
MO_188.bin.44	MO_226	8.215	296463	192536472
MO_188.bin.44	MO_231	6.814	247492	204285722
MO_188.bin.44	MO_234	19.249	694513	200480924
MO_188.bin.44	MO_236	8.767	315676	203199906
MO_188.bin.50	MO_004			
MO_188.bin.50	MO_004			
MO_188.bin.50	MO_004	15.551	548177	200004964
MO_188.bin.50	MO_005			
MO_188.bin.50	MO_005			
MO_188.bin.50	MO_005			
MO_188.bin.50	MO_005	16.980	598150	168561172
MO_188.bin.50	MO_007	8.901	314872	222160814
MO_188.bin.50	MO_010	12.237	432503	235718514
MO_188.bin.50	MO_034	19.969	705605	204265724
MO_188.bin.50	MO_035			
MO_188.bin.50	MO_035	25.232	890075	189714592
MO_188.bin.50	MO_039			
MO_188.bin.50	MO_039			
MO_188.bin.50	MO_039	5.948	210226	170854532
MO_188.bin.50	MO_042			
MO_188.bin.50	MO_042			
MO_188.bin.50	MO_042	10.879	386541	188245052
MO_188.bin.50	MO_046	19.994	705814	242467494
MO_188.bin.50	MO_071			
MO_188.bin.50	MO_071			
MO_188.bin.50	MO_071			
MO_188.bin.50	MO_071	18.813	663104	177871088
MO_188.bin.50	MO_073	16.583	584144	171666644
MO_188.bin.50	MO_074	26.008	923502	198239308
MO_188.bin.50	MO_077	16.177	569678	212101902
MO_188.bin.50	MO_082	12.315	433854	194683030
MO_188.bin.50	MO_098	12.698	447767	191192506
MO_188.bin.50	MO_102	10.299	362928	166599040
MO_188.bin.50	MO_103			
MO_188.bin.50	MO_103	13.229	470905	199112586
MO_188.bin.50	MO_106			
MO_188.bin.50	MO_106			
MO_188.bin.50	MO_106	7.926	281950	225741060
MO_188.bin.50	MO_133	20.327	716360	193452788
MO_188.bin.50	MO_135			
MO_188.bin.50	MO_135			
MO_188.bin.50	MO_135	38.810	1368229	272717042
MO_188.bin.50	MO_138	18.489	651766	174683304
MO_188.bin.50	MO_140	16.177	569727	168288246
MO_188.bin.50	MO_167	26.590	964271	211943942
MO_188.bin.50	MO_170			
MO_188.bin.50	MO_170	16.151	582046	264708624
MO_188.bin.50	MO_180			
MO_188.bin.50	MO_180	10.344	365183	233589058
MO_188.bin.50	MO_184			
MO_188.bin.50	MO_184	3.932	147841	264456404
MO_188.bin.50	MO_188			
MO_188.bin.50	MO_188	47.118	1690715	207873516
MO_188.bin.50	MO_192			
MO_188.bin.50	MO_192	18.417	674735	264624116
MO_188.bin.50	MO_197			
MO_188.bin.50	MO_197	18.591	655338	181190328
MO_188.bin.50	MO_199			
MO_188.bin.50	MO_199	16.606	588814	161825630
MO_188.bin.50	MO_202	20.791	734855	220390378
MO_188.bin.50	MO_207	22.162	781534	185980280
MO_188.bin.50	MO_226	26.314	927933	192536472
MO_188.bin.50	MO_231	10.755	381732	204285722
MO_188.bin.50	MO_234	17.564	620455	200480924
MO_188.bin.50	MO_236			
MO_188.bin.50	MO_236	19.340	681344	203199906
MO_188.bin.57	MO_004			
MO_188.bin.57	MO_004	12.988	336070	200004964
MO_188.bin.57	MO_005	13.722	355236	168561172
MO_188.bin.57	MO_007			
MO_188.bin.57	MO_007	6.832	177369	222160814
MO_188.bin.57	MO_010			
MO_188.bin.57	MO_010	8.989	232874	235718514
MO_188.bin.57	MO_034	20.588	535124	204265724
MO_188.bin.57	MO_035			
MO_188.bin.57	MO_035			
MO_188.bin.57	MO_035	29.398	761570	189714592
MO_188.bin.57	MO_039	4.459	115667	170854532
MO_188.bin.57	MO_042			
MO_188.bin.57	MO_042	7.698	200902	188245052
MO_188.bin.57	MO_046			
MO_188.bin.57	MO_046	18.477	479421	242467494
MO_188.bin.57	MO_071	17.827	461625	177871088
MO_188.bin.57	MO_073			
MO_188.bin.57	MO_073	15.259	394808	171666644
MO_188.bin.57	MO_074			
MO_188.bin.57	MO_074	20.591	536441	198239308
MO_188.bin.57	MO_077	13.698	354166	212101902
MO_188.bin.57	MO_082			
MO_188.bin.57	MO_082	10.110	261515	194683030
MO_188.bin.57	MO_098	10.513	272664	191192506
MO_188.bin.57	MO_102	8.498	220119	166599040
MO_188.bin.57	MO_103	9.999	261287	199112586
MO_188.bin.57	MO_106	6.321	165228	225741060
MO_188.bin.57	MO_133	16.275	421591	193452788
MO_188.bin.57	MO_135			
MO_188.bin.57	MO_135	35.612	920621	272717042
MO_188.bin.57	MO_138	15.585	403611	174683304
MO_188.bin.57	MO_140			
MO_188.bin.57	MO_140	12.560	324831	168288246
MO_188.bin.57	MO_167			
MO_188.bin.57	MO_167	38.564	1021357	211943942
MO_188.bin.57	MO_170	15.139	400020	264708624
MO_188.bin.57	MO_180			
MO_188.bin.57	MO_180	9.023	233677	233589058
MO_188.bin.57	MO_184	3.524	97324	264456404
MO_188.bin.57	MO_188			
MO_188.bin.57	MO_188	41.249	1086598	207873516
MO_188.bin.57	MO_192	21.318	570730	264624116
MO_188.bin.57	MO_197	17.810	461594	181190328
MO_188.bin.57	MO_199			
MO_188.bin.57	MO_199	12.748	331758	161825630
MO_188.bin.57	MO_202	18.365	476085	220390378
MO_188.bin.57	MO_207	20.849	540440	185980280
MO_188.bin.57	MO_226			
MO_188.bin.57	MO_226	28.272	731825	192536472
MO_188.bin.57	MO_231			
MO_188.bin.57	MO_231			
MO_188.bin.57	MO_231			
MO_188.bin.57	MO_231			
MO_188.bin.57	MO_231	9.071	235733	204285722
MO_188.bin.57	MO_234			
MO_188.bin.57	MO_234			
MO_188.bin.57	MO_234	15.727	407513	200480924
MO_188.bin.57	MO_236	19.495	504503	203199906
MO_188.bin.5	MO_004	1.657	34713	200004964
MO_188.bin.5	MO_005	1.581	33106	168561172
MO_188.bin.5	MO_007	1.023	21620	222160814
MO_188.bin.5	MO_010	1.277	26843	235718514
MO_188.bin.5	MO_034			
MO_188.bin.5	MO_034			
MO_188.bin.5	MO_034	1.857	39103	204265724
MO_188.bin.5	MO_035			
MO_188.bin.5	MO_035	2.636	55252	189714592
MO_188.bin.5	MO_039			
MO_188.bin.5	MO_039			
MO_188.bin.5	MO_039	0.610	12859	170854532
MO_188.bin.5	MO_042	0.930	19850	188245052
MO_188.bin.5	MO_046	1.916	40246	242467494
MO_188.bin.5	MO_071	1.806	37863	177871088
MO_188.bin.5	MO_073			
MO_188.bin.5	MO_073			
MO_188.bin.5	MO_073	1.616	33843	171666644
MO_188.bin.5	MO_074	2.163	46124	198239308
MO_188.bin.5	MO_077	1.661	34778	212101902
MO_188.bin.5	MO_082			
MO_188.bin.5	MO_082	1.441	30183	194683030
MO_188.bin.5	MO_098	1.432	29982	191192506
MO_188.bin.5	MO_102			
MO_188.bin.5	MO_102	1.165	24389	166599040
MO_188.bin.5	MO_103	1.538	32860	199112586
MO_188.bin.5	MO_106	0.845	18056	225741060
MO_188.bin.5	MO_133	1.918	40174	193452788
MO_188.bin.5	MO_135	2.092	43939	272717042
MO_188.bin.5	MO_138	1.679	35165	174683304
MO_188.bin.5	MO_140	1.585	33178	168288246
MO_188.bin.5	MO_167	2.652	58761	211943942
MO_188.bin.5	MO_170	2.105	45903	264708624
MO_188.bin.5	MO_180	1.357	28531	233589058
MO_188.bin.5	MO_184			
MO_188.bin.5	MO_184			
MO_188.bin.5	MO_184	0.549	12848	264456404
MO_188.bin.5	MO_188	13.840	296533	207873516
MO_188.bin.5	MO_192			
MO_188.bin.5	MO_192			
MO_188.bin.5	MO_192	2.000	44728	264624116
MO_188.bin.5	MO_197			
MO_188.bin.5	MO_197			
MO_188.bin.5	MO_197	1.860	38996	181190328
MO_188.bin.5	MO_199			
MO_188.bin.5	MO_199			
MO_188.bin.5	MO_199	1.372	29167	161825630
MO_188.bin.5	MO_202			
MO_188.bin.5	MO_202			
MO_188.bin.5	MO_202	1.908	40238	220390378
MO_188.bin.5	MO_207			
MO_188.bin.5	MO_207			
MO_188.bin.5	MO_207	1.873	39317	185980280
MO_188.bin.5	MO_226	2.327	48793	192536472
MO_188.bin.5	MO_231	1.133	23916	204285722
MO_188.bin.5	MO_234			
MO_188.bin.5	MO_234	1.699	35786	200480924
MO_188.bin.5	MO_236			
MO_188.bin.5	MO_236	1.887	39528	203199906
MO_188.bin.8	MO_004			
MO_188.bin.8	MO_004	12.604	686098	200004964
MO_188.bin.8	MO_005	8.256	449534	168561172
MO_188.bin.8	MO_007			
MO_188.bin.8	MO_007	5.526	302049	222160814
MO_188.bin.8	MO_010			
MO_188.bin.8	MO_010	6.862	374853	235718514
MO_188.bin.8	MO_034			
MO_188.bin.8	MO_034	12.665	692326	204265724
MO_188.bin.8	MO_035	17.915	976579	189714592
MO_188.bin.8	MO_039	2.873	157311	170854532
MO_188.bin.8	MO_042			
MO_188.bin.8	MO_042	4.740	260716	188245052
MO_188.bin.8	MO_046			
MO_188.bin.8	MO_046	17.148	935253	242467494
MO_188.bin.8	MO_071	13.001	708249	177871088
MO_188.bin.8	MO_073	11.490	625454	171666644
MO_188.bin.8	MO_074	14.923	818324	198239308
MO_188.bin.8	MO_077	10.133	551436	212101902
MO_188.bin.8	MO_082			
MO_188.bin.8	MO_082	8.186	445363	194683030
MO_188.bin.8	MO_098			
MO_188.bin.8	MO_098	16.438	894412	191192506
MO_188.bin.8	MO_102			
MO_188.bin.8	MO_102	14.410	783897	166599040
MO_188.bin.8	MO_103	21.291	1165649	199112586
MO_188.bin.8	MO_106			
MO_188.bin.8	MO_106	8.829	484391	225741060
MO_188.bin.8	MO_133	9.615	523664	193452788
MO_188.bin.8	MO_135			
MO_188.bin.8	MO_135	18.242	995549	272717042
MO_188.bin.8	MO_138	8.374	456117	174683304
MO_188.bin.8	MO_140			
MO_188.bin.8	MO_140			
MO_188.bin.8	MO_140	7.918	430936	168288246
MO_188.bin.8	MO_167	28.003	1574315	211943942
MO_188.bin.8	MO_170	4.724	262250	264708624
MO_188.bin.8	MO_180	7.042	384032	233589058
MO_188.bin.8	MO_184	7.468	431720	264456404
MO_188.bin.8	MO_188	78.331	4355388	207873516
MO_188.bin.8	MO_192	21.060	1190311	264624116
MO_188.bin.8	MO_197	18.114	985825	181190328
MO_188.bin.8	MO_199	6.749	370940	161825630
MO_188.bin.8	MO_202			
MO_188.bin.8	MO_202			
MO_188.bin.8	MO_202			
MO_188.bin.8	MO_202	15.630	853665	220390378
MO_188.bin.8	MO_207			
MO_188.bin.8	MO_207			
MO_188.bin.8	MO_207	22.879	1245269	185980280
MO_188.bin.8	MO_226			
MO_188.bin.8	MO_226			
MO_188.bin.8	MO_226			
MO_188.bin.8	MO_226	22.715	1237383	192536472
MO_188.bin.8	MO_231			
MO_188.bin.8	MO_231			
MO_188.bin.8	MO_231	4.603	254738	204285722
MO_188.bin.8	MO_234			
MO_188.bin.8	MO_234			
MO_188.bin.8	MO_234			
MO_188.bin.8	MO_234			
MO_188.bin.8	MO_234	20.954	1144326	200480924
MO_188.bin.8	MO_236	25.220	1372242	203199906
MO_192.bin.10	MO_004	2.841	145891	200004964
MO_192.bin.10	MO_005	1.702	87608	168561172
MO_192.bin.10	MO_007	0.792	42012	222160814
MO_192.bin.10	MO_010	1.080	56442	235718514
MO_192.bin.10	MO_034	1.625	86468	204265724
MO_192.bin.10	MO_035	0.923	49570	189714592
MO_192.bin.10	MO_039	0.443	23339	170854532
MO_192.bin.10	MO_042	1.058	55534	188245052
MO_192.bin.10	MO_046			
MO_192.bin.10	MO_046			
MO_192.bin.10	MO_046	2.077	109859	242467494
MO_192.bin.10	MO_071	3.082	158492	177871088
MO_192.bin.10	MO_073	2.482	127353	171666644
MO_192.bin.10	MO_074			
MO_192.bin.10	MO_074			
MO_192.bin.10	MO_074	2.007	104448	198239308
MO_192.bin.10	MO_077			
MO_192.bin.10	MO_077			
MO_192.bin.10	MO_077	1.690	86637	212101902
MO_192.bin.10	MO_082	1.091	55931	194683030
MO_192.bin.10	MO_098			
MO_192.bin.10	MO_098	1.844	94585	191192506
MO_192.bin.10	MO_102			
MO_192.bin.10	MO_102	1.884	96512	166599040
MO_192.bin.10	MO_103			
MO_192.bin.10	MO_103	2.516	130507	199112586
MO_192.bin.10	MO_106			
MO_192.bin.10	MO_106			
MO_192.bin.10	MO_106	1.864	96671	225741060
MO_192.bin.10	MO_133			
MO_192.bin.10	MO_133			
MO_192.bin.10	MO_133	1.261	65253	193452788
MO_192.bin.10	MO_135	5.003	258087	272717042
MO_192.bin.10	MO_138			
MO_192.bin.10	MO_138	1.053	54559	174683304
MO_192.bin.10	MO_140			
MO_192.bin.10	MO_140	1.057	54285	168288246
MO_192.bin.10	MO_167			
MO_192.bin.10	MO_167			
MO_192.bin.10	MO_167	76.558	4017757	211943942
MO_192.bin.10	MO_170			
MO_192.bin.10	MO_170			
MO_192.bin.10	MO_170			
MO_192.bin.10	MO_170			
MO_192.bin.10	MO_170	2.561	134350	264708624
MO_192.bin.10	MO_180	2.073	106747	233589058
MO_192.bin.10	MO_184	1.847	101812	264456404
MO_192.bin.10	MO_188	25.513	1337739	207873516
MO_192.bin.10	MO_192	142.006	7474201	264624116
MO_192.bin.10	MO_197	1.303	67401	181190328
MO_192.bin.10	MO_199	1.938	101152	161825630
MO_192.bin.10	MO_202	2.108	109457	220390378
MO_192.bin.10	MO_207	2.101	108473	185980280
MO_192.bin.10	MO_226	2.928	151516	192536472
MO_192.bin.10	MO_231	1.308	70634	204285722
MO_192.bin.10	MO_234	2.776	144640	200480924
MO_192.bin.10	MO_236	3.640	186694	203199906
MO_192.bin.14	MO_004	4.040	102353	200004964
MO_192.bin.14	MO_005	4.831	122321	168561172
MO_192.bin.14	MO_007	1.420	36206	222160814
MO_192.bin.14	MO_010	1.552	39461	235718514
MO_192.bin.14	MO_034	1.013	26016	204265724
MO_192.bin.14	MO_035			
MO_192.bin.14	MO_035	0.694	17828	189714592
MO_192.bin.14	MO_039	0.644	16424	170854532
MO_192.bin.14	MO_042			
MO_192.bin.14	MO_042			
MO_192.bin.14	MO_042			
MO_192.bin.14	MO_042			
MO_192.bin.14	MO_042	0.846	21827	188245052
MO_192.bin.14	MO_046			
MO_192.bin.14	MO_046			
MO_192.bin.14	MO_046			
MO_192.bin.14	MO_046			
MO_192.bin.14	MO_046	1.362	34751	242467494
MO_192.bin.14	MO_071			
MO_192.bin.14	MO_071	1.493	37904	177871088
MO_192.bin.14	MO_073			
MO_192.bin.14	MO_073	1.431	36287	171666644
MO_192.bin.14	MO_074	1.493	38447	198239308
MO_192.bin.14	MO_077	1.760	44588	212101902
MO_192.bin.14	MO_082	1.702	43156	194683030
MO_192.bin.14	MO_098	1.068	27121	191192506
MO_192.bin.14	MO_102	1.069	27107	166599040
MO_192.bin.14	MO_103	1.794	46168	199112586
MO_192.bin.14	MO_106	0.732	18895	225741060
MO_192.bin.14	MO_133	1.638	41552	193452788
MO_192.bin.14	MO_135	2.000	50872	272717042
MO_192.bin.14	MO_138			
MO_192.bin.14	MO_138	1.361	34564	174683304
MO_192.bin.14	MO_140			
MO_192.bin.14	MO_140	1.445	36615	168288246
MO_192.bin.14	MO_167	13.509	352379	211943942
MO_192.bin.14	MO_170			
MO_192.bin.14	MO_170	3.215	83896	264708624
MO_192.bin.14	MO_180	4.610	116985	233589058
MO_192.bin.14	MO_184			
MO_192.bin.14	MO_184	2.972	79128	264456404
MO_192.bin.14	MO_188			
MO_192.bin.14	MO_188	4.139	108079	207873516
MO_192.bin.14	MO_192			
MO_192.bin.14	MO_192	16.584	433560	264624116
MO_192.bin.14	MO_197			
MO_192.bin.14	MO_197	1.297	32986	181190328
MO_192.bin.14	MO_199			
MO_192.bin.14	MO_199	1.509	38699	161825630
MO_192.bin.14	MO_202			
MO_192.bin.14	MO_202	1.854	47310	220390378
MO_192.bin.14	MO_207	1.919	48752	185980280
MO_192.bin.14	MO_226	1.217	31109	192536472
MO_192.bin.14	MO_231	1.403	35922	204285722
MO_192.bin.14	MO_234	1.386	35410	200480924
MO_192.bin.14	MO_236	1.837	46579	203199906
MO_192.bin.15	MO_004	2.126	28788	200004964
MO_192.bin.15	MO_005	1.903	25746	168561172
MO_192.bin.15	MO_007			
MO_192.bin.15	MO_007	2.197	29827	222160814
MO_192.bin.15	MO_010			
MO_192.bin.15	MO_010			
MO_192.bin.15	MO_010			
MO_192.bin.15	MO_010			
MO_192.bin.15	MO_010	2.739	37097	235718514
MO_192.bin.15	MO_034			
MO_192.bin.15	MO_034	1.874	25442	204265724
MO_192.bin.15	MO_035			
MO_192.bin.15	MO_035	1.674	22695	189714592
MO_192.bin.15	MO_039	1.222	16581	170854532
MO_192.bin.15	MO_042	1.580	21606	188245052
MO_192.bin.15	MO_046	2.303	31220	242467494
MO_192.bin.15	MO_071	2.210	29920	177871088
MO_192.bin.15	MO_073	2.085	28216	171666644
MO_192.bin.15	MO_074	3.415	46592	198239308
MO_192.bin.15	MO_077	2.576	34851	212101902
MO_192.bin.15	MO_082	2.159	29209	194683030
MO_192.bin.15	MO_098	2.145	29028	191192506
MO_192.bin.15	MO_102	2.024	27376	166599040
MO_192.bin.15	MO_103	3.356	45737	199112586
MO_192.bin.15	MO_106			
MO_192.bin.15	MO_106	1.553	21211	225741060
MO_192.bin.15	MO_133	2.266	30681	193452788
MO_192.bin.15	MO_135	3.599	48791	272717042
MO_192.bin.15	MO_138			
MO_192.bin.15	MO_138			
MO_192.bin.15	MO_138			
MO_192.bin.15	MO_138	1.970	26668	174683304
MO_192.bin.15	MO_140			
MO_192.bin.15	MO_140			
MO_192.bin.15	MO_140	2.028	27430	168288246
MO_192.bin.15	MO_167			
MO_192.bin.15	MO_167	5.493	76685	211943942
MO_192.bin.15	MO_170			
MO_192.bin.15	MO_170	4.746	65418	264708624
MO_192.bin.15	MO_180			
MO_192.bin.15	MO_180	4.082	55295	233589058
MO_192.bin.15	MO_184			
MO_192.bin.15	MO_184	1.474	21055	264456404
MO_192.bin.15	MO_188			
MO_192.bin.15	MO_188	19.228	265322	207873516
MO_192.bin.15	MO_192	27.606	384047	264624116
MO_192.bin.15	MO_197	1.987	26899	181190328
MO_192.bin.15	MO_199	2.324	31650	161825630
MO_192.bin.15	MO_202	3.244	44024	220390378
MO_192.bin.15	MO_207	2.259	30590	185980280
MO_192.bin.15	MO_226	2.124	28779	192536472
MO_192.bin.15	MO_231	2.614	35503	204285722
MO_192.bin.15	MO_234			
MO_192.bin.15	MO_234	3.046	41313	200480924
MO_192.bin.15	MO_236			
MO_192.bin.15	MO_236	2.461	33314	203199906
MO_192.bin.16	MO_004			
MO_192.bin.16	MO_004	3.586	30166	200004964
MO_192.bin.16	MO_005	3.567	30000	168561172
MO_192.bin.16	MO_007			
MO_192.bin.16	MO_007			
MO_192.bin.16	MO_007	3.806	32123	222160814
MO_192.bin.16	MO_010			
MO_192.bin.16	MO_010			
MO_192.bin.16	MO_010	4.710	39692	235718514
MO_192.bin.16	MO_034			
MO_192.bin.16	MO_034	3.881	32694	204265724
MO_192.bin.16	MO_035			
MO_192.bin.16	MO_035			
MO_192.bin.16	MO_035	3.303	27805	189714592
MO_192.bin.16	MO_039	2.193	18502	170854532
MO_192.bin.16	MO_042	2.736	23204	188245052
MO_192.bin.16	MO_046	4.466	37602	242467494
