	MO_004	MO_005	MO_007	MO_010	MO_034	MO_035	MO_039	MO_042	MO_046	MO_071	MO_073	MO_074	MO_077	MO_082	MO_098	MO_102	MO_103	MO_106	MO_133	MO_135	MO_138	MO_140	MO_167	MO_170	MO_180	MO_184	MO_188	MO_192	MO_197	MO_199	MO_202	MO_207	MO_226	MO_231	MO_234	MO_236
9602	0.000173671413685307	9.31497661940869e-05	0.000185812205797341	0.000129948183161964	3.72967328062062e-05	0	0	2.66887293495957e-05	0.000132864861672916	8.74645768463772e-05	0.000150500413876138	0.000115371857919557	0.000249878735319624	0.000196187424386097	3.46464331497072e-05	0.000115693874009371	5.65219234410547e-05	0	0.000364298724954463	0.00015579853832644	0.00021260009921338	0.000233695261379162	8.92618048736945e-05	1.99499256865268e-05	1.16476809467235e-05	8.6043710204784e-05	7.85782573961785e-05	0.000119660165131028	7.17501659222587e-05	6.26095667417981e-05	8.16793269623458e-05	8.41779184484326e-05	0.000113610543058396	0	8.84783493479146e-05	4.76811087447153e-05
9603	0.000568379172061006	0.000614788456880973	0.000350978610950533	0.000422331595276384	0.000317022228852752	0.000117000117000117	0.000286286859433152	0.000160132376097574	0.000236204198529629	0.000349858307385509	0.00041387613815938	0.000490330396158117	0.000529154968912146	0.00062126017722264	0.00038111076464678	0.000327799309693218	0.000296740098065537	0.000157673993251553	0.000823631899897046	0.000254943062715993	0.000673233647509036	0.000952757604084274	0.00011476517769475	9.97496284326341e-05	0.000151419852307406	4.3021855102392e-05	0.000144060138559661	0.000149575206413785	0.000484313619975246	0.000146088989064196	0.000245037980887037	0.000235698171655611	0.000265091267136257	0.000335186718719192	0.00012386968908708	0.000222511840808672
9604	0.000252612965360447	0.000279449298582261	0.000289041209018086	8.12176144762276e-05	0.000167835297627928	5.85000585000585e-05	0.000143143429716576	0.000106754917398383	0.00016239038648912	0.000349858307385509	0.000301000827752276	8.65288934396677e-05	0.000205782487910279	0.00034332799267567	0.000311817898347365	7.71292493395808e-05	5.65219234410547e-05	0.000315347986503106	0.000364298724954463	0.000141635034842219	0.000177166749344483	0.000503343639893579	1.27516864105278e-05	0.000109724591275898	5.82384047336175e-05	8.6043710204784e-05	0.000104771009861571	4.48725619241355e-05	0.000287000663689035	8.34794223223975e-05	0.000272264423207819	0	0.000151480724077861	1.97168658070113e-05	0.00012386968908708	9.53622174894307e-05
9605	0.000394707758375699	0.0004284889244928	0.000330332810306384	0.000276139889219174	0.000186483664031031	0.000136500136500137	0.000751503006012024	0.000320264752195148	0.000250966960937731	0.00038484413812406	0.000357438482955828	0.000201900751359225	0.000705539958549527	0.000490468560965242	0.000225201815473097	0.000404928559032799	0.000240218174624482	0.000157673993251553	0.000823631899897046	0.000368251090589768	0.000637800297640139	0.00073703890127274	7.65101184631668e-05	0.000169574368335478	0.000174715214200853	0.000387196695921528	5.23855049307857e-05	0.000134617685772406	0.000556063785897505	0.000250438266967193	0.000326717307849383	0.000353547257483417	0.000151480724077861	0.000177451792263102	0.000176956698695829	0.000174830732063956
9606	0.000252612965360447	0.000223559438865808	0.000144520604509043	0.000211165797638192	0.000186483664031031	7.8000078000078e-05	0.000393644431720584	0.000213509834796765	0.000191915911305323	0.000332365392016233	0.000225750620814207	0.000115371857919557	0.000146987491364485	0.000261583232514796	0.000207878598898243	0.000134976186344266	4.2391442580791e-05	3.15347986503106e-05	0.000348459649956443	0.000141635034842219	0.000177166749344483	0.000269648378514417	6.3758432052639e-05	0.000109724591275898	1.16476809467235e-05	0.000172087420409568	3.92891286980892e-05	7.47876032068924e-05	0.000287000663689035	0.000125219133483596	0.000122518990443519	0.000202027004276238	0.000151480724077861	9.85843290350566e-05	8.84783493479146e-05	0.000158937029149051
9607	0.00191038555053838	0.00231011420161335	0.00152778924766702	0.00204668388480094	0.00192078173951962	0.00189150189150189	0.00196822215860292	0.00144119138487817	0.00231775369807198	0.0019242206906203	0.00208819324253142	0.00243723049855064	0.00233710111269531	0.00307360298204885	0.00277171465197658	0.00212105435683847	0.00137065664344558	0.00129292674466274	0.00264512552466936	0.00235114157838083	0.00217915101693714	0.00289422592938808	0.00182349115670547	0.00154611924070583	0.00136277867076665	0.00103252452245741	0.00175491441518132	0.00212396793107574	0.00159644119177026	0.00118958176809416	0.00157913365460535	0.00111114852351931	0.00166628796485647	0.00120272881422769	0.000937870503087894	0.0018754569439588
9608	0.000978875240771733	0.00111779719432904	0.000640019819968618	0.00079593262186703	0.00078323138893033	0.000312000312000312	0.000787288863441168	0.000773973151138274	0.00125483480468865	0.00104957492215653	0.000997065241929415	0.0010671896857559	0.000720238707685976	0.00125886930647745	0.000779544745868413	0.000944833304409865	0.000635871638711865	0.000946043959509318	0.00166310287479211	0.000821483202084868	0.00129331727021473	0.00134824189257209	0.000331543846673723	0.000508723105006434	0.000372725790295152	0.000172087420409568	0.000589336930471339	0.00049359818116549	0.000753376742183716	0.000751314800901578	0.00133409567371832	0.000690258931277147	0.000530182534272514	0.000709807169052407	0.00042469607686999	0.000699322928255825
9609	0.000805203827086425	0.000968757568418503	0.000825832025765959	0.000730958530286048	0.000428912427271371	0.000117000117000117	0.00071571714858288	0.0006138407750407	0.000634798783548378	0.000927124514571599	0.000583189103770035	0.000677809665277397	0.0009701174430056	0.00137331197070268	0.00062363579669473	0.000674880931721332	0.000466305868388701	0.00050455677840497	0.00128296507483963	0.000623194153305762	0.00115158387073914	0.00138419500970734	0.000165771923336861	0.00043889836510359	0.000547441004496005	0.000473240406126312	0.000261927524653928	0.000239320330262056	0.000717501659222587	0.000229568411386593	0.000830406490783849	0.000740765682346207	0.000435507081723851	0.000788674632280453	0.000194652368565412	0.000540385899106774
9610	0.000584167482396034	0.000596158503642156	0.000392270212238831	0.000487305686857366	0.000317022228852752	9.75000975000975e-05	0.000214715144574864	0.000427019669593531	0.00048717115946736	0.000682223699401742	0.00041387613815938	0.000331694091518726	0.000411564975820558	0.000752051793480038	0.000502373280670755	0.000597751682381751	0.000226087693764219	0.000252278389202485	0.000728597449908925	0.00060903064982154	0.000620083622705691	0.000880851369813763	0.000408053965136889	0.000259349033924849	0.00043096419502877	0.000344174840819136	0.000275023900886625	0.000254277850903434	0.000287000663689035	0.000313047833708991	0.000394783413651338	0.00038721842486279	0.000416571991214118	0.000256319255491147	0.000265435048043744	0.000270192949553387
9611	0.000505225930720894	0.000596158503642156	0.000371624411594682	0.000308626935009665	0.000372967328062062	5.85000585000585e-05	0.00017892928714572	0.000266887293495957	0.000383831822610647	0.000332365392016233	0.000169312965610655	0.000259586680319003	0.000220481237046727	0.000408723800804368	0.000259848248622804	0.000250670060353638	0.0001554352894629	0.000441487181104349	0.000348459649956443	0.000141635034842219	0.000372050173623414	0.000287624937082045	0.000267785414621084	0.000209474219708532	0.000186362895147576	0.000301152985716744	0.000405987663213589	0.00029915041282757	0.000287000663689035	0.000375657400450789	0.000272264423207819	0.000185191420586552	0.000473377262743316	0.000335186718719192	0.00030082638778291	0.000556279602021679
9612	0.000110518172345196	1.86299532388174e-05	4.1291601288298e-05	0.000113704660266719	0	3.9000039000039e-05	0.000107357572287432	2.66887293495957e-05	0	5.24787461078263e-05	1.88125517345173e-05	0.00018747926911928	5.8794996545794e-05	8.17447601608737e-05	1.73232165748536e-05	7.71292493395808e-05	8.47828851615821e-05	3.15347986503106e-05	0	5.66540139368874e-05	0.00010630004960669	0.000107859351405767	1.27516864105278e-05	3.98998513730536e-05	1.16476809467235e-05	4.3021855102392e-05	9.16746336288749e-05	7.47876032068924e-05	7.17501659222587e-05	6.26095667417981e-05	5.44528846415639e-05	1.68355836896865e-05	3.78701810194653e-05	1.97168658070113e-05	5.30870096087487e-05	3.17874058298102e-05
9613	1.57883103350279e-05	0	0	0	0	3.9000039000039e-05	0	2.66887293495957e-05	4.42882872243054e-05	3.49858307385509e-05	0	5.76859289597785e-05	1.46987491364485e-05	0	1.73232165748536e-05	5.78469370046856e-05	0	0	3.16781499960402e-05	0	0	0	1.27516864105278e-05	0	0	4.3021855102392e-05	0	1.49575206413785e-05	0	0	0	0	0	0	0	0
9614	0	0	8.25832025765959e-05	1.62435228952455e-05	0	0	0	5.33774586991913e-05	5.90510496324072e-05	6.99716614771018e-05	0	5.76859289597785e-05	2.9397498272897e-05	3.26979040643495e-05	8.66160828742681e-05	1.92823123348952e-05	2.82609617205273e-05	0	4.75172249940603e-05	1.41635034842219e-05	3.54333498688966e-05	3.59531171352556e-05	5.10067456421112e-05	9.97496284326341e-06	8.15337666270646e-05	0	6.54818811634821e-05	0	0	2.08698555805994e-05	2.72264423207819e-05	0	3.78701810194653e-05	3.94337316140226e-05	0	3.17874058298102e-05
9615	6.31532413401118e-05	5.58898597164521e-05	4.1291601288298e-05	1.62435228952455e-05	1.86483664031031e-05	0.000117000117000117	0	5.33774586991913e-05	1.47627624081018e-05	5.24787461078263e-05	1.88125517345173e-05	4.32644467198339e-05	4.40962474093455e-05	3.26979040643495e-05	5.19696497245609e-05	0.000115693874009371	0	0	3.16781499960402e-05	4.24905104526656e-05	3.54333498688966e-05	1.79765585676278e-05	3.82550592315834e-05	3.98998513730536e-05	1.16476809467235e-05	4.3021855102392e-05	3.92891286980892e-05	1.49575206413785e-05	7.17501659222587e-05	0	0	5.05067510690596e-05	9.46754525486632e-05	0	3.53913397391658e-05	9.53622174894307e-05
9616	7.89415516751397e-05	3.72599064776347e-05	0	0	0.000130538564821722	7.8000078000078e-05	7.1571714858288e-05	5.33774586991913e-05	1.47627624081018e-05	0	0	4.32644467198339e-05	4.40962474093455e-05	4.90468560965242e-05	1.73232165748536e-05	1.92823123348952e-05	0	0	4.75172249940603e-05	1.41635034842219e-05	1.77166749344483e-05	1.79765585676278e-05	0	0	0	0	2.61927524653928e-05	0	7.17501659222587e-05	0	0	0	1.89350905097326e-05	0	5.30870096087487e-05	7.94685145745256e-05
9617	9.47298620101677e-05	3.72599064776347e-05	0	1.62435228952455e-05	3.72967328062062e-05	9.75000975000975e-05	0.000107357572287432	5.33774586991913e-05	2.95255248162036e-05	3.49858307385509e-05	1.88125517345173e-05	4.32644467198339e-05	7.34937456822424e-05	3.26979040643495e-05	0.000138585732598829	5.78469370046856e-05	8.47828851615821e-05	0	3.16781499960402e-05	1.41635034842219e-05	5.31500248033449e-05	7.19062342705113e-05	1.27516864105278e-05	2.99248885297902e-05	1.16476809467235e-05	0	9.16746336288749e-05	2.9915041282757e-05	0	0	6.80661058019549e-05	5.05067510690596e-05	3.78701810194653e-05	0	0	9.53622174894307e-05
9618	1.57883103350279e-05	1.86299532388174e-05	4.1291601288298e-05	0	3.72967328062062e-05	0	3.5785857429144e-05	0	0.000103339336856713	3.49858307385509e-05	7.52502069380691e-05	4.32644467198339e-05	7.34937456822424e-05	3.26979040643495e-05	3.46464331497072e-05	0	1.41304808602637e-05	0	6.33562999920805e-05	0	0	3.59531171352556e-05	3.82550592315834e-05	4.9874814216317e-05	9.31814475737881e-05	0.00021510927551196	0.000196445643490446	2.9915041282757e-05	0	2.08698555805994e-05	1.3613221160391e-05	1.68355836896865e-05	7.57403620389305e-05	5.91505974210339e-05	8.84783493479146e-05	4.76811087447153e-05
9619	6.31532413401118e-05	0	0	3.2487045790491e-05	5.59450992093093e-05	0	0.000143143429716576	0	1.47627624081018e-05	3.49858307385509e-05	1.88125517345173e-05	2.88429644798892e-05	0	3.26979040643495e-05	0.000138585732598829	5.78469370046856e-05	4.2391442580791e-05	6.30695973006212e-05	6.33562999920805e-05	2.83270069684437e-05	0.00010630004960669	7.19062342705113e-05	5.10067456421112e-05	1.99499256865268e-05	1.16476809467235e-05	8.6043710204784e-05	0.000130963762326964	4.48725619241355e-05	1.79375414805647e-05	0	1.3613221160391e-05	6.73423347587461e-05	7.57403620389305e-05	0	0	1.58937029149051e-05
9620	0	0	0	0	0	0	3.5785857429144e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49575206413785e-05	0	0	0	0	0	0	0	0
9621	1.57883103350279e-05	0.000130409672671722	0	0	0	0	0	2.66887293495957e-05	1.47627624081018e-05	1.74929153692754e-05	0	0	0	1.63489520321747e-05	8.66160828742681e-05	0	2.82609617205273e-05	0	0	0	1.77166749344483e-05	1.79765585676278e-05	1.27516864105278e-05	1.99499256865268e-05	0	4.3021855102392e-05	0.000104771009861571	1.49575206413785e-05	3.58750829611293e-05	0	0	1.68355836896865e-05	1.89350905097326e-05	3.94337316140226e-05	7.07826794783316e-05	1.58937029149051e-05
9622	3.15766206700559e-05	0	0	6.49740915809821e-05	3.72967328062062e-05	1.95000195000195e-05	0	5.33774586991913e-05	0	1.74929153692754e-05	0	2.88429644798892e-05	1.46987491364485e-05	6.53958081286989e-05	0	0	0	0	0	0	1.77166749344483e-05	0	0.00011476517769475	9.97496284326341e-06	1.16476809467235e-05	4.3021855102392e-05	0.000157156514792357	0.000104702644489649	0	0	2.72264423207819e-05	3.3671167379373e-05	1.89350905097326e-05	7.88674632280453e-05	1.76956698695829e-05	4.76811087447153e-05
9623	1.57883103350279e-05	0	0	6.49740915809821e-05	1.86483664031031e-05	1.95000195000195e-05	0	0	1.47627624081018e-05	0	1.88125517345173e-05	1.44214822399446e-05	1.46987491364485e-05	0	0	0	0	0	0	5.66540139368874e-05	1.77166749344483e-05	5.39296757028834e-05	0	9.97496284326341e-06	0	4.3021855102392e-05	2.61927524653928e-05	1.49575206413785e-05	1.79375414805647e-05	0	0	0	0	0	0	3.17874058298102e-05
9624	3.15766206700559e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.26979040643495e-05	0	0	0	0	0	0	0	0	2.55033728210556e-05	1.99499256865268e-05	0	0	1.30963762326964e-05	1.49575206413785e-05	1.79375414805647e-05	0	0	0	0	0	0	0
9625	0	0	0	0	0	0	0	0	0	0	1.88125517345173e-05	0	0	0	1.73232165748536e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9626	1.57883103350279e-05	0	0	3.2487045790491e-05	1.86483664031031e-05	0	0.000107357572287432	2.66887293495957e-05	0	1.74929153692754e-05	1.88125517345173e-05	1.44214822399446e-05	0	0	0	0	0	3.15347986503106e-05	0	0	0	0	5.10067456421112e-05	1.99499256865268e-05	3.49430428401705e-05	0.000172087420409568	0.000144060138559661	8.97451238482709e-05	0	0	0	1.68355836896865e-05	3.78701810194653e-05	1.97168658070113e-05	0	0
9627	1.57883103350279e-05	1.86299532388174e-05	0	0	0	0	3.5785857429144e-05	0	0	0	0	1.44214822399446e-05	1.46987491364485e-05	0	0	0	5.65219234410547e-05	3.15347986503106e-05	0	0	0	0	6.3758432052639e-05	0	0	4.3021855102392e-05	5.23855049307857e-05	0	0	0	4.08396634811729e-05	0	0	0	1.76956698695829e-05	1.58937029149051e-05
9628	0	0	0	0	0	1.95000195000195e-05	0	0	0	0	0	0	0	0	0	0	2.82609617205273e-05	0	1.58390749980201e-05	0	0	0	0	0	0	0	1.30963762326964e-05	0	0	0	0	0	0	0	0	0
9629	1.57883103350279e-05	1.86299532388174e-05	0	0	0	0	0	0	0	0	0	1.44214822399446e-05	0	0	0	0	0	3.15347986503106e-05	0	0	0	0	3.82550592315834e-05	0	0	0	2.61927524653928e-05	0	0	0	0	0	7.57403620389305e-05	0	0	0
9630	1.57883103350279e-05	1.86299532388174e-05	0	0	3.72967328062062e-05	0	0	5.33774586991913e-05	4.42882872243054e-05	3.49858307385509e-05	1.88125517345173e-05	0	2.9397498272897e-05	1.63489520321747e-05	0	0	0	0	3.16781499960402e-05	2.83270069684437e-05	0	0	2.55033728210556e-05	9.97496284326341e-06	0	0	0.000157156514792357	2.9915041282757e-05	0	2.08698555805994e-05	0	0	0	7.88674632280453e-05	0	3.17874058298102e-05
9634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49575206413785e-05	1.79375414805647e-05	0	0	0	0	0	0	0
9635	0	1.86299532388174e-05	0	0	1.86483664031031e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16781499960402e-05	0	0	0	0	0	1.16476809467235e-05	0	0	2.9915041282757e-05	0	0	0	0	0	0	0	0
9636	0	0	2.0645800644149e-05	3.2487045790491e-05	0	0	0	2.66887293495957e-05	0	0	0	0	1.46987491364485e-05	0	0	0	0	0	0	0	0	0	1.27516864105278e-05	0	0	0	0	1.49575206413785e-05	0	0	0	0	0	0	0	0
9637	0	0	0	0	0	0	0	0	0	0	1.88125517345173e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49575206413785e-05	1.79375414805647e-05	0	0	0	0	0	1.76956698695829e-05	0
9639	3.15766206700559e-05	0	2.0645800644149e-05	1.62435228952455e-05	1.86483664031031e-05	0	0.000107357572287432	5.33774586991913e-05	1.47627624081018e-05	0	0	2.88429644798892e-05	0	0.000130791616257398	5.19696497245609e-05	3.85646246697904e-05	0	0	0.000110873524986141	1.41635034842219e-05	3.54333498688966e-05	3.59531171352556e-05	0	1.99499256865268e-05	0	0.000129065565307176	3.92891286980892e-05	2.9915041282757e-05	0	0	2.72264423207819e-05	1.68355836896865e-05	0	0	0	0
9640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41635034842219e-05	0	0	0	0	0	0	1.30963762326964e-05	0	0	0	0	0	1.89350905097326e-05	0	0	0
9641	0	0	6.19374019324469e-05	0	0	1.95000195000195e-05	0	0	0	0	0	0	0	0	3.46464331497072e-05	3.85646246697904e-05	0	0	0	1.41635034842219e-05	0	0	0	1.99499256865268e-05	0	0	2.61927524653928e-05	1.49575206413785e-05	0	0	0	1.68355836896865e-05	1.89350905097326e-05	0	0	0
9642	0	3.72599064776347e-05	0	6.49740915809821e-05	0	1.95000195000195e-05	3.5785857429144e-05	2.66887293495957e-05	0	5.24787461078263e-05	3.76251034690345e-05	4.32644467198339e-05	2.9397498272897e-05	4.90468560965242e-05	0	3.85646246697904e-05	2.82609617205273e-05	0	7.91953749901006e-05	0	1.77166749344483e-05	1.79765585676278e-05	0	4.9874814216317e-05	2.3295361893447e-05	0	6.54818811634821e-05	0	0	0	1.3613221160391e-05	0	3.78701810194653e-05	0	0	4.76811087447153e-05
9643	0	0	0	3.2487045790491e-05	0	0	0	0	1.47627624081018e-05	0	5.64376552035518e-05	0	0	3.26979040643495e-05	0	0	0	0	0	0	0	0	1.27516864105278e-05	0	0	0	2.61927524653928e-05	0	0	0	0	0	0	0	0	0
9644	0	0	0	0	0	0	0	0	0	0	0	1.44214822399446e-05	0	0	0	0	0	0	0	0	0	1.79765585676278e-05	0	9.97496284326341e-06	1.16476809467235e-05	8.6043710204784e-05	3.92891286980892e-05	0	0	0	0	0	0	0	3.53913397391658e-05	1.58937029149051e-05
9645	1.57883103350279e-05	1.86299532388174e-05	0	0	0	0	0	0	0	0	0	0	1.46987491364485e-05	0	0	0	1.41304808602637e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.08698555805994e-05	0	0	0	7.88674632280453e-05	5.30870096087487e-05	0
9646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79765585676278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58390749980201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78701810194653e-05	0	0	0
9649	4.73649310050838e-05	0	0	0	0	0	0	5.33774586991913e-05	0	0	0	2.88429644798892e-05	1.46987491364485e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76956698695829e-05	1.58937029149051e-05
9650	0	0	0	0	3.72967328062062e-05	0.000136500136500137	0	2.66887293495957e-05	0	1.74929153692754e-05	1.88125517345173e-05	0	0	1.63489520321747e-05	0	0	0	0	0	0	1.77166749344483e-05	1.79765585676278e-05	0	1.99499256865268e-05	1.16476809467235e-05	0.000129065565307176	1.30963762326964e-05	1.49575206413785e-05	0	0	0	0	1.89350905097326e-05	1.97168658070113e-05	1.76956698695829e-05	0
9651	1.57883103350279e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.97496284326341e-06	0	0	0	0	0	0	0	0	0	0	0	0
9652	0	3.72599064776347e-05	0	1.62435228952455e-05	0	0	0	0	1.47627624081018e-05	0	1.88125517345173e-05	0	1.46987491364485e-05	1.63489520321747e-05	1.73232165748536e-05	0	1.41304808602637e-05	0	0	0	1.77166749344483e-05	5.39296757028834e-05	0	0	0	0	1.30963762326964e-05	1.49575206413785e-05	3.58750829611293e-05	6.26095667417981e-05	0	1.68355836896865e-05	0	0	0	1.58937029149051e-05
9653	0	1.86299532388174e-05	2.0645800644149e-05	0	0	0	0	0	0	0	1.88125517345173e-05	0	0	1.63489520321747e-05	0	0	0	3.15347986503106e-05	0	0	0	0	6.3758432052639e-05	3.98998513730536e-05	0	0	9.16746336288749e-05	1.49575206413785e-05	0	0	0	0	0	0	1.76956698695829e-05	0
9654	1.57883103350279e-05	0	0	0	0	0	0	0	0	0	0	0	1.46987491364485e-05	0	1.73232165748536e-05	0	1.41304808602637e-05	0	0	0	0	1.79765585676278e-05	0	0	0	0	0	0	0	0	0	0	1.89350905097326e-05	0	0	0
9655	0	1.86299532388174e-05	0	0	0	0	0	0	0	0	0	1.44214822399446e-05	4.40962474093455e-05	0	0	0	0	0	0	0	0	0	3.82550592315834e-05	9.97496284326341e-06	0	0	1.30963762326964e-05	0	0	0	0	0	0	0	0	0
9656	0	0	2.0645800644149e-05	0	0	1.95000195000195e-05	0	0	0	0	0	0	0	0	0	1.92823123348952e-05	1.41304808602637e-05	0	0	0	0	0	0	0	0	0	0	2.9915041282757e-05	0	0	0	0	0	0	0	0
9658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49575206413785e-05	1.79375414805647e-05	0	0	0	0	0	0	0
9659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27516864105278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
9660	0	1.86299532388174e-05	0	3.2487045790491e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27516864105278e-05	0	0	0	7.85782573961785e-05	1.49575206413785e-05	0	0	0	0	3.78701810194653e-05	0	0	3.17874058298102e-05
9661	0	0	0	0	0	1.95000195000195e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27516864105278e-05	0	0	0	1.30963762326964e-05	0	0	0	0	1.68355836896865e-05	0	0	0	0
9662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61927524653928e-05	0	0	4.17397111611988e-05	0	0	0	0	0	0
9663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92823123348952e-05	0	0	0	1.41635034842219e-05	0	0	1.27516864105278e-05	0	0	0	0	1.49575206413785e-05	0	0	0	0	0	0	0	0
9664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73232165748536e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68355836896865e-05	0	0	0	0
9665	0	0	2.0645800644149e-05	0	0	0	0	0	0	0	0	0	1.46987491364485e-05	0	0	0	0	0	0	0	0	0	1.27516864105278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
9666	0	0	0	0	0	0	0	0	0	1.74929153692754e-05	0	0	0	0	0	5.78469370046856e-05	0	0	0	0	0	1.79765585676278e-05	0	0	0	0	1.30963762326964e-05	1.49575206413785e-05	0	0	0	0	0	0	0	0
9667	7.89415516751397e-05	1.86299532388174e-05	6.19374019324469e-05	1.62435228952455e-05	3.72967328062062e-05	7.8000078000078e-05	0.000143143429716576	0	4.42882872243054e-05	3.49858307385509e-05	0	5.76859289597785e-05	4.40962474093455e-05	1.63489520321747e-05	5.19696497245609e-05	5.78469370046856e-05	8.47828851615821e-05	6.30695973006212e-05	6.33562999920805e-05	4.24905104526656e-05	1.77166749344483e-05	0	0	0	3.49430428401705e-05	0	6.54818811634821e-05	0	1.79375414805647e-05	0	0	3.3671167379373e-05	7.57403620389305e-05	5.91505974210339e-05	5.30870096087487e-05	4.76811087447153e-05
9668	0	0	0	0	0	0	0	0	0	0	0	1.44214822399446e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9669	0	0	0.000103229003220745	0	1.86483664031031e-05	0	0	0	0	0	0	2.88429644798892e-05	0	0	1.73232165748536e-05	0	1.41304808602637e-05	3.15347986503106e-05	0	0	0	0	0	0	0	0	2.61927524653928e-05	1.49575206413785e-05	0	0	2.72264423207819e-05	0	0	1.97168658070113e-05	0	0
9671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3021855102392e-05	0	0	0	0	0	0	0	0	0	0
9672	0.000157883103350279	0.000149039625910539	0.000185812205797341	0.000129948183161964	0.000130538564821722	1.95000195000195e-05	7.1571714858288e-05	0.000213509834796765	8.85765744486108e-05	0.000139943322954204	0.000188125517345173	0.000274008162558948	0.000235179986183176	0.000147140568289573	3.46464331497072e-05	0.000192823123348952	0.000183696251183428	0	0.000158390749980201	0.000254943062715993	0.000124016724541138	0.000107859351405767	0.000140268550515806	8.97746655893707e-05	0.000104829128520512	4.3021855102392e-05	7.85782573961785e-05	2.9915041282757e-05	0.000107625248883388	0.000229568411386593	0.000204198317405865	0.000202027004276238	0.000416571991214118	0.000276036121298158	8.84783493479146e-05	0.000143043326234146
9673	3.15766206700559e-05	7.45198129552695e-05	2.0645800644149e-05	0	0	1.95000195000195e-05	0	0	4.42882872243054e-05	1.74929153692754e-05	0	0	1.46987491364485e-05	0	1.73232165748536e-05	0	4.2391442580791e-05	0	1.58390749980201e-05	0	1.77166749344483e-05	0	1.27516864105278e-05	5.98497770595805e-05	1.16476809467235e-05	0	1.30963762326964e-05	1.49575206413785e-05	0	0	1.3613221160391e-05	1.68355836896865e-05	3.78701810194653e-05	0	0	3.17874058298102e-05
9677	4.73649310050838e-05	0	6.19374019324469e-05	1.62435228952455e-05	0	3.9000039000039e-05	0	0	0	1.74929153692754e-05	0	7.21074111997231e-05	0	0	1.73232165748536e-05	0	1.41304808602637e-05	0	0	1.41635034842219e-05	0	3.59531171352556e-05	3.82550592315834e-05	9.97496284326341e-06	2.3295361893447e-05	0.000129065565307176	9.16746336288749e-05	1.49575206413785e-05	0	0	1.3613221160391e-05	0	1.89350905097326e-05	0	0	1.58937029149051e-05
9678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16781499960402e-05	0	0	0	1.27516864105278e-05	1.99499256865268e-05	0	0	0	1.49575206413785e-05	0	0	0	0	0	0	1.76956698695829e-05	3.17874058298102e-05
9679	7.89415516751397e-05	5.58898597164521e-05	0	3.2487045790491e-05	5.59450992093093e-05	0	0	8.0066188048787e-05	5.90510496324072e-05	6.99716614771018e-05	5.64376552035518e-05	5.76859289597785e-05	0.000117589993091588	8.17447601608737e-05	3.46464331497072e-05	3.85646246697904e-05	1.41304808602637e-05	0.000126139194601242	0.000110873524986141	0.000184125545294884	0.000177166749344483	8.98827928381391e-05	2.55033728210556e-05	3.98998513730536e-05	6.9886085680341e-05	8.6043710204784e-05	0.000104771009861571	0.000104702644489649	7.17501659222587e-05	0	1.3613221160391e-05	3.3671167379373e-05	5.68052715291979e-05	7.88674632280453e-05	3.53913397391658e-05	0.000127149623319241
